Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-05-14 17:31:35,"PULL 2 ",35m,"Lat Pulldown (Cable)",3,45.0,6,0,0,,,10
2023-05-14 17:31:35,"PULL 2 ",35m,"Lat Pulldown (Cable)",4,45.0,3,0,0,,,10
2023-05-14 17:31:35,"PULL 2 ",35m,"Lateral Raise (Dumbbell)",1,12.0,16,0,0,"",,10
2023-05-14 17:31:35,"PULL 2 ",35m,"Lateral Raise (Dumbbell)",2,12.0,15,0,0,,,10
2023-05-14 17:31:35,"PULL 2 ",35m,"Lateral Raise (Dumbbell)",3,12.0,11,0,0,,,10
2023-05-14 17:31:35,"PULL 2 ",35m,"Lateral Raise (Dumbbell)",4,12.0,9,0,0,,,10
2023-05-18 20:22:32,"Upper Body",55m,"Incline Bench Press (Dumbbell)",1,50.0,10,0,0,"","",9.5
2023-05-18 20:22:32,"Upper Body",55m,"Incline Bench Press (Dumbbell)",2,50.0,8,0,0,,,10
2023-05-18 20:22:32,"Upper Body",55m,"Seated Overhead Press (Dumbbell)",1,30.0,15,0,0,"",,10
2023-05-18 20:22:32,"Upper Body",55m,"Seated Overhead Press (Dumbbell)",2,30.0,12,0,0,,,10
2023-05-18 20:22:32,"Upper Body",55m,"Incline Chest Fly (Dumbbell)",1,25.0,8,0,0,"",,9
2023-05-18 20:22:32,"Upper Body",55m,"Incline Chest Fly (Dumbbell)",2,25.0,9,0,0,,,10
2023-05-18 20:22:32,"Upper Body",55m,"Lat Pulldown (Cable)",1,45.0,7,0,0,"",,9.5
2023-05-18 20:22:32,"Upper Body",55m,"Lat Pulldown (Cable)",2,45.0,7,0,0,,,10
2023-05-18 20:22:32,"Upper Body",55m,"Tricep Pushdown (rope)",1,18.75,11,0,0,"",,9.5
2023-05-18 20:22:32,"Upper Body",55m,"Tricep Pushdown (rope)",2,18.75,8,0,0,,,10
2023-05-18 20:22:32,"Upper Body",55m,"Tricep Pushdown (rope)",3,18.75,7,0,0,,,10
2023-05-18 20:22:32,"Upper Body",55m,"Bicep Curl (Dumbbell)",1,25.0,9,0,0,"",,10
2023-05-18 20:22:32,"Upper Body",55m,"Bicep Curl (Dumbbell)",2,25.0,9,0,0,,,10
2023-05-18 20:22:32,"Upper Body",55m,"Bicep Curl (Dumbbell)",3,25.0,6,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Incline Bench Press (Dumbbell)",1,50.0,13,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",9.5
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Incline Bench Press (Dumbbell)",2,50.0,11,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Incline Bench Press (Dumbbell)",3,50.0,9,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Incline Bench Press (Dumbbell)",4,50.0,8,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Seated Overhead Press (Dumbbell)",1,30.0,12,0,0,"",,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Seated Overhead Press (Dumbbell)",2,30.0,10,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Seated Overhead Press (Dumbbell)",3,30.0,12,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Seated Overhead Press (Dumbbell)",4,30.0,11,0,0,,,
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Incline Chest Fly (Dumbbell)",1,25.0,8,0,0,"",,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Incline Chest Fly (Dumbbell)",2,25.0,7,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Incline Chest Fly (Dumbbell)",3,25.0,6,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Incline Chest Fly (Dumbbell)",4,25.0,5,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Tricep Pushdown (rope)",1,18.75,11,0,0,"",,9.5
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Tricep Pushdown (rope)",2,18.75,6,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Tricep Pushdown (rope)",3,18.75,6,0,0,,,10
2023-05-20 12:50:04,"PUSH 2",1h 1m,"Tricep Pushdown (rope)",4,18.75,5,0,0,,,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Incline Bench Press (Dumbbell)",1,50.0,10,0,0,"","For weeks 1-4",9.5
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Incline Bench Press (Dumbbell)",2,50.0,9,0,0,,,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Incline Bench Press (Dumbbell)",3,50.0,7,0,0,,,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Squat (Barbell)",1,40.0,12,0,0,"",,8
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Squat (Barbell)",2,40.0,12,0,0,,,9
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Squat (Barbell)",3,40.0,12,0,0,,,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Squat (Barbell)",4,40.0,11,0,0,,,
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Seated Row (Cable)",1,33.75,10,0,0,"",,9.5
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Seated Row (Cable)",2,33.75,7,0,0,,,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Seated Leg Curl (Machine)",1,66.0,17,0,0,"",,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Seated Leg Curl (Machine)",2,66.0,11,0,0,,,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Lateral Raise (Dumbbell)",1,14.0,11,0,0,"",,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Lateral Raise (Dumbbell)",2,14.0,11,0,0,,,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Cable Crunch",1,31.25,13,0,0,"",,10
2023-05-21 10:32:55,"Full Body 2",1h 8m,"Cable Crunch",2,31.25,12,0,0,,,7
2023-05-23 12:42:45,"PULL 2 ",56m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","Focusing on BACK, BICEPS and REAR DELTOIDS",9.5
2023-05-23 12:42:45,"PULL 2 ",56m,"Lat Pulldown (Cable)",2,45.0,8,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Lat Pulldown (Cable)",3,45.0,8,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Lat Pulldown (Cable)",4,45.0,6,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Lateral Raise (Dumbbell)",1,14.0,13,0,0,"",,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Lateral Raise (Dumbbell)",2,14.0,12,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Lateral Raise (Dumbbell)",3,14.0,9,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Lateral Raise (Dumbbell)",4,12.0,7,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Seated Row (Cable)",1,33.75,9,0,0,"",,9.5
2023-05-23 12:42:45,"PULL 2 ",56m,"Seated Row (Cable)",2,33.75,6,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Seated Row (Cable)",3,33.75,6,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Seated Row (Cable)",4,28.75,5,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Bicep Curl (Dumbbell)",1,25.0,13,0,0,"",,9
2023-05-23 12:42:45,"PULL 2 ",56m,"Bicep Curl (Dumbbell)",2,25.0,10,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Bicep Curl (Dumbbell)",3,25.0,7,0,0,,,10
2023-05-23 12:42:45,"PULL 2 ",56m,"Bicep Curl (Dumbbell)",4,25.0,6,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Bench Press (Dumbbell)",1,44.0,11,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",9.5
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Bench Press (Dumbbell)",2,44.0,9,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Bench Press (Dumbbell)",3,44.0,8,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Bench Press (Dumbbell)",4,44.0,6,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Seated Overhead Press (Dumbbell)",1,28.0,7,0,0,"",,10
2023-06-22 12:31:26,"PUSH 2",41m,"Seated Overhead Press (Dumbbell)",2,28.0,7,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Seated Overhead Press (Dumbbell)",3,28.0,6,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Seated Overhead Press (Dumbbell)",4,28.0,6,0,0,,,
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Chest Fly (Dumbbell)",1,24.0,7,0,0,"",,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Chest Fly (Dumbbell)",2,24.0,5,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Chest Fly (Dumbbell)",3,24.0,5,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Chest Fly (Dumbbell)",4,24.0,4,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Bench Press (Dumbbell)",1,44.0,11,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",9.5
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Bench Press (Dumbbell)",2,44.0,9,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Bench Press (Dumbbell)",3,44.0,8,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Bench Press (Dumbbell)",4,44.0,6,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Seated Overhead Press (Dumbbell)",1,28.0,7,0,0,"",,10
2023-06-22 12:31:26,"PUSH 2",41m,"Seated Overhead Press (Dumbbell)",2,28.0,7,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Seated Overhead Press (Dumbbell)",3,28.0,6,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Seated Overhead Press (Dumbbell)",4,28.0,6,0,0,,,
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Chest Fly (Dumbbell)",1,24.0,7,0,0,"",,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Chest Fly (Dumbbell)",2,24.0,5,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Chest Fly (Dumbbell)",3,24.0,5,0,0,,,10
2023-06-22 12:31:26,"PUSH 2",41m,"Incline Chest Fly (Dumbbell)",4,24.0,4,0,0,,,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Incline Bench Press (Dumbbell)",1,45.0,10,0,0,"","For weeks 1-4",9.5
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Incline Bench Press (Dumbbell)",2,45.0,10,0,0,,,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Incline Bench Press (Dumbbell)",3,45.0,10,0,0,,,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Squat (Barbell)",1,40.0,12,0,0,"",,8
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Squat (Barbell)",2,40.0,12,0,0,,,9
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Squat (Barbell)",3,40.0,12,0,0,,,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Seated Row (Cable)",1,31.25,9,0,0,"",,9.5
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Seated Row (Cable)",2,31.25,8,0,0,,,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Seated Leg Curl (Machine)",1,66.0,20,0,0,"",,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Seated Leg Curl (Machine)",2,66.0,15,0,0,,,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Lateral Raise (Dumbbell)",1,12.0,10,0,0,"",,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Lateral Raise (Dumbbell)",2,14.0,8,0,0,,,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Cable Crunch",1,31.25,16,0,0,"",,10
2023-06-26 13:00:29,"Full Body 2",1h 2m,"Cable Crunch",2,31.25,15,0,0,,,7
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Lat Pulldown (Cable)",1,40.0,13,0,0,"","Focusing on BACK, BICEPS and REAR DELTOIDS",9.5
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Lat Pulldown (Cable)",2,40.0,15,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Lat Pulldown (Cable)",3,42.5,10,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Lat Pulldown (Cable)",4,42.5,7,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Lateral Raise (Dumbbell)",1,14.0,10,0,0,"",,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Lateral Raise (Dumbbell)",2,14.0,9,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Lateral Raise (Dumbbell)",3,14.0,8,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Lateral Raise (Dumbbell)",4,14.0,8,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Seated Row (Cable)",1,31.25,9,0,0,"",,9.5
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Seated Row (Cable)",2,31.25,8,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Seated Row (Cable)",3,31.25,7,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Seated Row (Cable)",4,31.25,7,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Bicep Curl (Dumbbell)",1,25.0,10,0,0,"",,9
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Bicep Curl (Dumbbell)",2,25.0,7,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Bicep Curl (Dumbbell)",3,25.0,5,0,0,,,10
2023-07-01 16:49:01,"PULL 2 ",1h 8m,"Bicep Curl (Dumbbell)",4,20.0,9,0,0,,,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Incline Bench Press (Dumbbell)",1,45.0,14,0,0,"","For weeks 1-4",9.5
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Incline Bench Press (Dumbbell)",2,45.0,11,0,0,,,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Incline Bench Press (Dumbbell)",3,45.0,7,0,0,,,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Squat (Barbell)",1,40.0,16,0,0,"",,8
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Squat (Barbell)",2,60.0,16,0,0,,,9
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Squat (Barbell)",3,80.0,8,0,0,,,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Seated Row (Cable)",1,31.25,14,0,0,"",,9.5
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Seated Row (Cable)",2,31.25,9,0,0,,,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Seated Leg Curl (Machine)",1,66.0,20,0,0,"",,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Seated Leg Curl (Machine)",2,66.0,18,0,0,,,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Lateral Raise (Dumbbell)",1,14.0,11,0,0,"",,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Lateral Raise (Dumbbell)",2,14.0,8,0,0,,,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Cable Crunch",1,31.25,18,0,0,"",,10
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Cable Crunch",2,31.25,8,0,0,,,7
2023-07-08 14:56:28,"Full Body 2",1h 21m,"Cable Crunch",3,31.25,10,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Lat Pulldown (Cable)",1,42.5,12,0,0,"","Focusing on BACK, BICEPS and REAR DELTOIDS",9.5
2023-07-10 12:47:00,"PULL 2 ",53m,"Lat Pulldown (Cable)",2,45.0,8,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Lat Pulldown (Cable)",3,45.0,7,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Lat Pulldown (Cable)",4,45.0,7,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Lateral Raise (Dumbbell)",1,14.0,14,0,0,"",,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Lateral Raise (Dumbbell)",2,14.0,10,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Lateral Raise (Dumbbell)",3,14.0,9,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Lateral Raise (Dumbbell)",4,12.0,12,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Seated Row (Cable)",1,33.75,12,0,0,"",,9.5
2023-07-10 12:47:00,"PULL 2 ",53m,"Seated Row (Cable)",2,33.75,10,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Seated Row (Cable)",3,33.75,8,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Seated Row (Cable)",4,33.75,9,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Bicep Curl (Dumbbell)",1,25.0,12,0,0,"",,9
2023-07-10 12:47:00,"PULL 2 ",53m,"Bicep Curl (Dumbbell)",2,25.0,7,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Bicep Curl (Dumbbell)",3,25.0,4,0,0,,,10
2023-07-10 12:47:00,"PULL 2 ",53m,"Bicep Curl (Dumbbell)",4,20.0,8,0,0,,,10
2023-07-13 13:03:50,"Upper Body",58m,"Incline Bench Press (Dumbbell)",1,45.0,13,0,0,"","",9.5
2023-07-13 13:03:50,"Upper Body",58m,"Incline Bench Press (Dumbbell)",2,45.0,8,0,0,,,10
2023-07-13 13:03:50,"Upper Body",58m,"Seated Overhead Press (Dumbbell)",1,25.0,13,0,0,"",,10
2023-07-13 13:03:50,"Upper Body",58m,"Seated Overhead Press (Dumbbell)",2,30.0,9,0,0,,,10
2023-07-13 13:03:50,"Upper Body",58m,"Incline Chest Fly (Dumbbell)",1,25.0,11,0,0,"",,9
2023-07-13 13:03:50,"Upper Body",58m,"Incline Chest Fly (Dumbbell)",2,25.0,5,0,0,,,10
2023-07-13 13:03:50,"Upper Body",58m,"Lat Pulldown (Cable)",1,45.0,12,0,0,"",,9.5
2023-07-13 13:03:50,"Upper Body",58m,"Lat Pulldown (Cable)",2,45.0,7,0,0,,,10
2023-07-13 13:03:50,"Upper Body",58m,"Tricep Pushdown (rope)",1,16.25,12,0,0,"",,9.5
2023-07-13 13:03:50,"Upper Body",58m,"Tricep Pushdown (rope)",2,16.25,7,0,0,,,10
2023-07-13 13:03:50,"Upper Body",58m,"Bicep Curl (Dumbbell)",1,25.0,11,0,0,"",,10
2023-07-13 13:03:50,"Upper Body",58m,"Bicep Curl (Dumbbell)",2,25.0,7,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Incline Bench Press (Dumbbell)",1,45.0,13,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",9.5
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Incline Bench Press (Dumbbell)",2,45.0,9,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Incline Bench Press (Dumbbell)",3,45.0,8,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Incline Bench Press (Dumbbell)",4,45.0,6,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Seated Overhead Press (Dumbbell)",1,30.0,14,0,0,"",,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Seated Overhead Press (Dumbbell)",2,30.0,10,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Seated Overhead Press (Dumbbell)",3,30.0,9,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Seated Overhead Press (Dumbbell)",4,30.0,8,0,0,,,
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Seated Row (Cable)",1,33.75,13,0,0,"",,
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Seated Row (Cable)",2,33.75,11,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Seated Row (Cable)",3,33.75,8,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Seated Row (Cable)",4,43.75,8,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Tricep Pushdown (rope)",1,16.25,11,0,0,"",,9.5
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Tricep Pushdown (rope)",2,16.25,6,0,0,,,10
2023-07-14 13:51:52,"PUSH 2",1h 4m,"Tricep Pushdown (rope)",3,13.75,6,0,0,,,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Incline Bench Press (Dumbbell)",1,45.0,12,0,0,"","For weeks 1-4",9.5
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Incline Bench Press (Dumbbell)",2,45.0,10,0,0,,,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Incline Bench Press (Dumbbell)",3,45.0,10,0,0,,,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Squat (Barbell)",1,40.0,10,0,0,"",,8
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Squat (Barbell)",2,60.0,13,0,0,,,9
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Squat (Barbell)",3,60.0,12,0,0,,,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Seated Row (Cable)",1,33.75,13,0,0,"",,9.5
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Seated Row (Cable)",2,31.25,13,0,0,,,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Seated Leg Curl (Machine)",1,73.0,15,0,0,"",,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Seated Leg Curl (Machine)",2,73.0,9,0,0,,,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Lateral Raise (Dumbbell)",1,14.0,14,0,0,"",,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Lateral Raise (Dumbbell)",2,14.0,9,0,0,,,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Cable Crunch",1,31.25,20,0,0,"",,10
2023-07-17 14:25:23,"Full Body 2",1h 2m,"Cable Crunch",2,31.25,11,0,0,,,7
2023-07-21 13:05:14,"Upper Body",44m,"Incline Bench Press (Dumbbell)",1,50.0,9,0,0,"","",9.5
2023-07-21 13:05:14,"Upper Body",44m,"Incline Bench Press (Dumbbell)",2,50.0,7,0,0,,,10
2023-07-21 13:05:14,"Upper Body",44m,"Seated Overhead Press (Dumbbell)",1,30.0,8,0,0,"",,10
2023-07-21 13:05:14,"Upper Body",44m,"Seated Overhead Press (Dumbbell)",2,30.0,9,0,0,,,10
2023-07-21 13:05:14,"Upper Body",44m,"Incline Chest Fly (Dumbbell)",1,25.0,8,0,0,"",,9
2023-07-21 13:05:14,"Upper Body",44m,"Incline Chest Fly (Dumbbell)",2,25.0,5,0,0,,,10
2023-07-21 13:05:14,"Upper Body",44m,"Lat Pulldown (Cable)",1,45.0,13,0,0,"",,9.5
2023-07-21 13:05:14,"Upper Body",44m,"Lat Pulldown (Cable)",2,45.0,9,0,0,,,10
2023-07-21 13:05:14,"Upper Body",44m,"Tricep Pushdown (rope)",1,18.75,12,0,0,"",,9.5
2023-07-21 13:05:14,"Upper Body",44m,"Tricep Pushdown (rope)",2,18.75,8,0,0,,,10
2023-07-21 13:05:14,"Upper Body",44m,"Bicep Curl (Dumbbell)",1,25.0,12,0,0,"",,10
2023-07-21 13:05:14,"Upper Body",44m,"Bicep Curl (Dumbbell)",2,25.0,8,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Lat Pulldown (Cable)",1,45.0,11,0,0,"","Focusing on BACK, BICEPS and REAR DELTOIDS",9.5
2023-07-22 13:30:36,"PULL 2 ",53m,"Lat Pulldown (Cable)",2,45.0,9,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Lat Pulldown (Cable)",3,45.0,7,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Lat Pulldown (Cable)",4,45.0,7,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Lateral Raise (Dumbbell)",1,14.0,13,0,0,"",,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Lateral Raise (Dumbbell)",2,14.0,10,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Lateral Raise (Dumbbell)",3,14.0,7,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Lateral Raise (Dumbbell)",4,12.0,12,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Seated Row (Cable)",1,33.75,12,0,0,"",,9.5
2023-07-22 13:30:36,"PULL 2 ",53m,"Seated Row (Cable)",2,33.75,13,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Seated Row (Cable)",3,33.75,8,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Seated Row (Cable)",4,31.25,13,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Bicep Curl (Dumbbell)",1,25.0,12,0,0,"",,9
2023-07-22 13:30:36,"PULL 2 ",53m,"Bicep Curl (Dumbbell)",2,25.0,7,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Bicep Curl (Dumbbell)",3,18.0,10,0,0,,,10
2023-07-22 13:30:36,"PULL 2 ",53m,"Bicep Curl (Dumbbell)",4,18.0,10,0,0,,,10
2023-07-23 15:49:25,"Full Body 2",51m,"Incline Bench Press (Dumbbell)",1,50.0,10,0,0,"","For weeks 1-4",9.5
2023-07-23 15:49:25,"Full Body 2",51m,"Incline Bench Press (Dumbbell)",2,50.0,8,0,0,,,10
2023-07-23 15:49:25,"Full Body 2",51m,"Incline Bench Press (Dumbbell)",3,50.0,7,0,0,,,10
2023-07-23 15:49:25,"Full Body 2",51m,"Squat (Barbell)",1,50.0,10,0,0,"",,8
2023-07-23 15:49:25,"Full Body 2",51m,"Squat (Barbell)",2,50.0,12,0,0,,,9
2023-07-23 15:49:25,"Full Body 2",51m,"Squat (Barbell)",3,60.0,10,0,0,,,10
2023-07-23 15:49:25,"Full Body 2",51m,"Lateral Raise (Dumbbell)",1,14.0,15,0,0,"",,10
2023-07-23 15:49:25,"Full Body 2",51m,"Lateral Raise (Dumbbell)",2,14.0,11,0,0,,,10
2023-07-23 15:49:25,"Full Body 2",51m,"Seated Leg Curl (Machine)",1,73.0,17,0,0,"",,10
2023-07-23 15:49:25,"Full Body 2",51m,"Seated Leg Curl (Machine)",2,73.0,12,0,0,,,10
2023-07-23 15:49:25,"Full Body 2",51m,"Cable Crunch",1,33.75,15,0,0,"",,10
2023-07-23 15:49:25,"Full Body 2",51m,"Cable Crunch",2,33.75,6,0,0,,,7
2023-07-31 17:12:23,"Upper Body",57m,"Seated Overhead Press (Dumbbell)",1,30.0,11,0,0,"","",10
2023-07-31 17:12:23,"Upper Body",57m,"Seated Overhead Press (Dumbbell)",2,30.0,10,0,0,,,10
2023-07-31 17:12:23,"Upper Body",57m,"Seated Overhead Press (Dumbbell)",3,30.0,8,0,0,,,10
2023-07-31 17:12:23,"Upper Body",57m,"Squat (Barbell)",1,50.0,14,0,0,"",,10
